territory_id,territory_name,rail_year,rail_km_total,rail_km_high_speed,rail_km_other
05,Canarias,1893,0.0,0.0,0.0
06,Cantabria,1893,119.7748394880172,0.0,119.7748394880172
07,Castilla y León,1893,1618.626682637381,0.0,1618.626682637381
08,Castilla-La Mancha,1893,1310.6062193521957,0.0,1310.6062193521957
09,Cataluña,1893,1231.341769111337,0.0,1231.341769111337
10,Comunitat Valenciana,1893,841.0505753252609,0.0,841.0505753252609
11,Extremadura,1893,758.3206243378344,0.0,758.3206243378344
12,Galicia,1893,473.1123358035495,0.0,473.1123358035495
13,Comunidad de Madrid,1893,359.75504029890055,0.0,359.75504029890055
14,Región de Murcia,1893,274.7986947051775,0.0,274.7986947051775
15,Comunidad Foral de Navarra,1893,202.49246174075773,0.0,202.49246174075773
16,País Vasco,1893,484.30713561856885,0.0,484.30713561856885
17,La Rioja,1893,115.69415766275554,0.0,115.69415766275554
18,Ceuta,1893,0.0,0.0,0.0
19,Melilla,1893,0.0,0.0,0.0
01,Andalucía,1894,2276.263769776472,0.0,2276.263769776472
02,Aragón,1894,714.012398144095,0.0,714.012398144095
03,Principado de Asturias,1894,251.45115570164242,0.0,251.45115570164242
04,Illes Balears,1894,82.04714766605136,0.0,82.04714766605136
05,Canarias,1894,0.0,0.0,0.0
06,Cantabria,1894,153.3944814860072,0.0,153.3944814860072
07,Castilla y León,1894,1777.2686718040804,0.0,1777.2686718040804
08,Castilla-La Mancha,1894,1310.6062193521957,0.0,1310.6062193521957
09,Cataluña,1894,1231.341769111337,0.0,1231.341769111337
10,Comunitat Valenciana,1894,857.5995236319113,0.0,857.5995236319113
11,Extremadura,1894,758.3206243378344,0.0,758.3206243378344
12,Galicia,1894,473.1123358035495,0.0,473.1123358035495
13,Comunidad de Madrid,1894,359.75504029890055,0.0,359.75504029890055
14,Región de Murcia,1894,274.7986947051775,0.0,274.7986947051775
15,Comunidad Foral de Navarra,1894,202.49246174075773,0.0,202.49246174075773
16,País Vasco,1894,495.52436906916483,0.0,495.52436906916483
17,La Rioja,1894,115.69415766275554,0.0,115.69415766275554
18,Ceuta,1894,0.0,0.0,0.0
19,Melilla,1894,0.0,0.0,0.0
01,Andalucía,1895,2484.875921681432,0.0,2484.875921681432
02,Aragón,1895,733.527217760488,0.0,733.527217760488
03,Principado de Asturias,1895,251.45115570164242,0.0,251.45115570164242
04,Illes Balears,1895,82.04714766605136,0.0,82.04714766605136
05,Canarias,1895,0.0,0.0,0.0
06,Cantabria,1895,195.8482027302213,0.0,195.8482027302213
07,Castilla y León,1895,1972.735603413475,0.0,1972.735603413475
08,Castilla-La Mancha,1895,1310.6062193521957,0.0,1310.6062193521957
09,Cataluña,1895,1254.6009142973255,0.0,1254.6009142973255
10,Comunitat Valenciana,1895,891.3396620697047,0.0,891.3396620697047
11,Extremadura,1895,797.0680730190788,0.0,797.0680730190788
12,Galicia,1895,473.1123358035495,0.0,473.1123358035495
13,Comunidad de Madrid,1895,359.75504029890055,0.0,359.75504029890055
14,Región de Murcia,1895,274.7986947051775,0.0,274.7986947051775
15,Comunidad Foral de Navarra,1895,202.49246174075773,0.0,202.49246174075773
16,País Vasco,1895,515.7622692182341,0.0,515.7622692182341
17,La Rioja,1895,115.69415766275554,0.0,115.69415766275554
18,Ceuta,1895,0.0,0.0,0.0
19,Melilla,1895,0.0,0.0,0.0
01,Andalucía,1896,2503.9071157931057,0.0,2503.9071157931057
02,Aragón,1896,733.527217760488,0.0,733.527217760488
03,Principado de Asturias,1896,251.45115570164242,0.0,251.45115570164242
04,Illes Balears,1896,82.04714766605136,0.0,82.04714766605136
05,Canarias,1896,0.0,0.0,0.0
06,Cantabria,1896,237.9811938382512,0.0,237.9811938382512
07,Castilla y León,1896,2228.3388091314114,0.0,2228.3388091314114
08,Castilla-La Mancha,1896,1310.6062193521957,0.0,1310.6062193521957
09,Cataluña,1896,1254.6009142973255,0.0,1254.6009142973255
10,Comunitat Valenciana,1896,891.3396620697047,0.0,891.3396620697047
11,Extremadura,1896,797.0680730190788,0.0,797.0680730190788
12,Galicia,1896,473.1123358035495,0.0,473.1123358035495
13,Comunidad de Madrid,1896,359.75504029890055,0.0,359.75504029890055
14,Región de Murcia,1896,274.7986947051775,0.0,274.7986947051775
15,Comunidad Foral de Navarra,1896,202.49246174075773,0.0,202.49246174075773
16,País Vasco,1896,539.8967813850531,0.0,539.8967813850531
17,La Rioja,1896,115.69415766275554,0.0,115.69415766275554
18,Ceuta,1896,0.0,0.0,0.0
19,Melilla,1896,0.0,0.0,0.0
01,Andalucía,1897,2528.9692310954197,0.0,2528.9692310954197
02,Aragón,1897,733.527217760488,0.0,733.527217760488
03,Principado de Asturias,1897,251.45115570164242,0.0,251.45115570164242
04,Illes Balears,1897,118.0719978853679,0.0,118.0719978853679
05,Canarias,1897,0.0,0.0,0.0
06,Cantabria,1897,237.9811938382512,0.0,237.9811938382512
07,Castilla y León,1897,2228.3388091314114,0.0,2228.3388091314114
08,Castilla-La Mancha,1897,1310.6062193521957,0.0,1310.6062193521957
09,Cataluña,1897,1254.6009142973255,0.0,1254.6009142973255
10,Comunitat Valenciana,1897,891.3396620697047,0.0,891.3396620697047
11,Extremadura,1897,797.0680730190788,0.0,797.0680730190788
12,Galicia,1897,473.1123358035495,0.0,473.1123358035495
13,Comunidad de Madrid,1897,359.75504029890055,0.0,359.75504029890055
14,Región de Murcia,1897,286.4999291903542,0.0,286.4999291903542
15,Comunidad Foral de Navarra,1897,202.49246174075773,0.0,202.49246174075773
16,País Vasco,1897,539.8967813850531,0.0,539.8967813850531
17,La Rioja,1897,115.69415766275554,0.0,115.69415766275554
18,Ceuta,1897,0.0,0.0,0.0
19,Melilla,1897,0.0,0.0,0.0
01,Andalucía,1898,2568.3798292757297,0.0,2568.3798292757297
02,Aragón,1898,733.527217760488,0.0,733.527217760488
03,Principado de Asturias,1898,251.45115570164242,0.0,251.45115570164242
04,Illes Balears,1898,118.0719978853679,0.0,118.0719978853679
05,Canarias,1898,0.0,0.0,0.0
06,Cantabria,1898,237.9811938382512,0.0,237.9811938382512
07,Castilla y León,1898,2228.3388091314114,0.0,2228.3388091314114
08,Castilla-La Mancha,1898,1317.7817225443237,0.0,1317.7817225443237
09,Cataluña,1898,1254.6009142973255,0.0,1254.6009142973255
10,Comunitat Valenciana,1898,922.0934088881256,0.0,922.0934088881256
11,Extremadura,1898,797.0680730190788,0.0,797.0680730190788
12,Galicia,1898,473.84335500395946,0.0,473.84335500395946
13,Comunidad de Madrid,1898,359.75504029890055,0.0,359.75504029890055
14,Región de Murcia,1898,286.4999291903542,0.0,286.4999291903542
15,Comunidad Foral de Navarra,1898,202.49246174075773,0.0,202.49246174075773
16,País Vasco,1898,539.8967813850531,0.0,539.8967813850531
17,La Rioja,1898,115.69415766275554,0.0,115.69415766275554
18,Ceuta,1898,0.0,0.0,0.0
19,Melilla,1898,0.0,0.0,0.0
01,Andalucía,1899,2572.698635547097,0.0,2572.698635547097
02,Aragón,1899,733.527217760488,0.0,733.527217760488
03,Principado de Asturias,1899,251.45115570164242,0.0,251.45115570164242
04,Illes Balears,1899,118.0719978853679,0.0,118.0719978853679
05,Canarias,1899,0.0,0.0,0.0
06,Cantabria,1899,250.20048586182537,0.0,250.20048586182537
07,Castilla y León,1899,2228.3388091314114,0.0,2228.3388091314114
08,Castilla-La Mancha,1899,1333.8508038758619,0.0,1333.8508038758619
09,Cataluña,1899,1254.6009142973255,0.0,1254.6009142973255
10,Comunitat Valenciana,1899,959.992410170156,0.0,959.992410170156
11,Extremadura,1899,797.0680730190788,0.0,797.0680730190788
12,Galicia,1899,502.3557037356877,0.0,502.3557037356877
13,Comunidad de Madrid,1899,359.75504029890055,0.0,359.75504029890055
14,Región de Murcia,1899,286.4999291903542,0.0,286.4999291903542
15,Comunidad Foral de Navarra,1899,202.49246174075773,0.0,202.49246174075773
16,País Vasco,1899,556.229509922365,0.0,556.229509922365
17,La Rioja,1899,115.69415766275554,0.0,115.69415766275554
18,Ceuta,1899,0.0,0.0,0.0
19,Melilla,1899,0.0,0.0,0.0
01,Andalucía,1900,2581.3001069878073,0.0,2581.3001069878073
02,Aragón,1900,780.9140998765583,0.0,780.9140998765583
03,Principado de Asturias,1900,251.45115570164242,0.0,251.45115570164242
04,Illes Balears,1900,118.0719978853679,0.0,118.0719978853679
05,Canarias,1900,0.0,0.0,0.0
06,Cantabria,1900,250.20048586182537,0.0,250.20048586182537
07,Castilla y León,1900,2228.3388091314114,0.0,2228.3388091314114
08,Castilla-La Mancha,1900,1333.8508038758619,0.0,1333.8508038758619
09,Cataluña,1900,1265.8329527021285,0.0,1265.8329527021285
10,Comunitat Valenciana,1900,964.5559139258216,0.0,964.5559139258216
11,Extremadura,1900,797.0680730190788,0.0,797.0680730190788
12,Galicia,1900,502.3557037356877,0.0,502.3557037356877
13,Comunidad de Madrid,1900,359.75504029890055,0.0,359.75504029890055
14,Región de Murcia,1900,286.4999291903542,0.0,286.4999291903542
15,Comunidad Foral de Navarra,1900,202.49246174075773,0.0,202.49246174075773
16,País Vasco,1900,556.229509922365,0.0,556.229509922365
17,La Rioja,1900,115.69415766275554,0.0,115.69415766275554
18,Ceuta,1900,0.0,0.0,0.0
19,Melilla,1900,0.0,0.0,0.0
01,Andalucía,1901,2581.3001069878073,0.0,2581.3001069878073
02,Aragón,1901,920.0668918607169,0.0,920.0668918607169
03,Principado de Asturias,1901,251.45115570164242,0.0,251.45115570164242
04,Illes Balears,1901,118.0719978853679,0.0,118.0719978853679
05,Canarias,1901,0.0,0.0,0.0
06,Cantabria,1901,250.20048586182537,0.0,250.20048586182537
07,Castilla y León,1901,2228.3388091314114,0.0,2228.3388091314114
08,Castilla-La Mancha,1901,1339.1886744896785,0.0,1339.1886744896785
09,Cataluña,1901,1265.8329527021285,0.0,1265.8329527021285
10,Comunitat Valenciana,1901,964.5559139258216,0.0,964.5559139258216
11,Extremadura,1901,797.0680730190788,0.0,797.0680730190788
12,Galicia,1901,502.3557037356877,0.0,502.3557037356877
13,Comunidad de Madrid,1901,379.8938350854083,0.0,379.8938350854083
14,Región de Murcia,1901,286.4999291903542,0.0,286.4999291903542
15,Comunidad Foral de Navarra,1901,202.49246174075773,0.0,202.49246174075773
16,País Vasco,1901,572.5608304047411,0.0,572.5608304047411
17,La Rioja,1901,115.69415766275554,0.0,115.69415766275554
18,Ceuta,1901,0.0,0.0,0.0
19,Melilla,1901,0.0,0.0,0.0
01,Andalucía,1902,2612.835880190296,0.0,2612.835880190296
02,Aragón,1902,920.0668918607169,0.0,920.0668918607169
03,Principado de Asturias,1902,251.45115570164242,0.0,251.45115570164242
04,Illes Balears,1902,118.0719978853679,0.0,118.0719978853679
05,Canarias,1902,0.0,0.0,0.0
06,Cantabria,1902,297.77806844017005,0.0,297.77806844017005
07,Castilla y León,1902,2237.4705811604686,0.0,2237.4705811604686
08,Castilla-La Mancha,1902,1339.1886744896785,0.0,1339.1886744896785
09,Cataluña,1902,1267.5780006605846,0.0,1267.5780006605846
10,Comunitat Valenciana,1902,982.2200180956079,0.0,982.2200180956079
11,Extremadura,1902,797.0680730190788,0.0,797.0680730190788
12,Galicia,1902,502.3557037356877,0.0,502.3557037356877
13,Comunidad de Madrid,1902,391.6545375711259,0.0,391.6545375711259
14,Región de Murcia,1902,286.4999291903542,0.0,286.4999291903542
15,Comunidad Foral de Navarra,1902,202.49246174075773,0.0,202.49246174075773
16,País Vasco,1902,584.3653550332353,0.0,584.3653550332353
17,La Rioja,1902,115.69415766275554,0.0,115.69415766275554
18,Ceuta,1902,0.0,0.0,0.0
19,Melilla,1902,0.0,0.0,0.0
01,Andalucía,1903,2633.0307287548067,0.0,2633.0307287548067
02,Aragón,1903,920.0668918607169,0.0,920.0668918607169
03,Principado de Asturias,1903,278.68606365089863,0.0,278.68606365089863
04,Illes Balears,1903,118.0719978853679,0.0,118.0719978853679
05,Canarias,1903,0.0,0.0,0.0
06,Cantabria,1903,297.77806844017005,0.0,297.77806844017005
07,Castilla y León,1903,2237.4705811604686,0.0,2237.4705811604686
08,Castilla-La Mancha,1903,1366.2202558648553,0.0,1366.2202558648553
09,Cataluña,1903,1267.5780006605846,0.0,1267.5780006605846
10,Comunitat Valenciana,1903,982.2200180956079,0.0,982.2200180956079
11,Extremadura,1903,797.0680730190788,0.0,797.0680730190788
12,Galicia,1903,511.5630542373946,0.0,511.5630542373946
13,Comunidad de Madrid,1903,394.84454516030496,0.0,394.84454516030496
14,Región de Murcia,1903,286.4999291903542,0.0,286.4999291903542
15,Comunidad Foral de Navarra,1903,202.49246174075773,0.0,202.49246174075773
16,País Vasco,1903,590.5761495083872,0.0,590.5761495083872
17,La Rioja,1903,115.69415766275554,0.0,115.69415766275554
18,Ceuta,1903,0.0,0.0,0.0
19,Melilla,1903,0.0,0.0,0.0
01,Andalucía,1904,2633.4928653672623,0.0,2633.4928653672623
02,Aragón,1904,1036.0117424592372,0.0,1036.0117424592372
03,Principado de Asturias,1904,312.7422140927575,0.0,312.7422140927575
04,Illes Balears,1904,118.0719978853679,0.0,118.0719978853679
05,Canarias,1904,0.0,0.0,0.0
06,Cantabria,1904,297.77806844017005,0.0,297.77806844017005
07,Castilla y León,1904,2237.4705811604686,0.0,2237.4705811604686
08,Castilla-La Mancha,1904,1366.2202558648553,0.0,1366.2202558648553
09,Cataluña,1904,1282.800686810875,0.0,1282.800686810875
10,Comunitat Valenciana,1904,1006.1281969277564,0.0,1006.1281969277564
11,Extremadura,1904,797.0680730190788,0.0,797.0680730190788
12,Galicia,1904,511.5630542373946,0.0,511.5630542373946
13,Comunidad de Madrid,1904,394.84454516030496,0.0,394.84454516030496
14,Región de Murcia,1904,286.4999291903542,0.0,286.4999291903542
15,Comunidad Foral de Navarra,1904,202.49246174075773,0.0,202.49246174075773
16,País Vasco,1904,595.368009255982,0.0,595.368009255982
17,La Rioja,1904,115.69415766275554,0.0,115.69415766275554
18,Ceuta,1904,0.0,0.0,0.0
19,Melilla,1904,0.0,0.0,0.0
01,Andalucía,1905,2666.2344451342087,0.0,2666.2344451342087
02,Aragón,1905,1036.0117424592372,0.0,1036.0117424592372
03,Principado de Asturias,1905,375.34442686746746,0.0,375.34442686746746
04,Illes Balears,1905,118.0719978853679,0.0,118.0719978853679
05,Canarias,1905,0.0,0.0,0.0
06,Cantabria,1905,326.1436431675563,0.0,326.1436431675563
07,Castilla y León,1905,2237.4705811604686,0.0,2237.4705811604686
08,Castilla-La Mancha,1905,1366.2202558648553,0.0,1366.2202558648553
09,Cataluña,1905,1308.8335993610528,0.0,1308.8335993610528
10,Comunitat Valenciana,1905,1006.1281969277564,0.0,1006.1281969277564
11,Extremadura,1905,797.0680730190788,0.0,797.0680730190788
12,Galicia,1905,511.5630542373946,0.0,511.5630542373946
13,Comunidad de Madrid,1905,394.84454516030496,0.0,394.84454516030496
14,Región de Murcia,1905,304.02299173004036,0.0,304.02299173004036
15,Comunidad Foral de Navarra,1905,203.83692252525563,0.0,203.83692252525563
16,País Vasco,1905,622.5331213938383,0.0,622.5331213938383
17,La Rioja,1905,115.69415766275554,0.0,115.69415766275554
18,Ceuta,1905,0.0,0.0,0.0
19,Melilla,1905,0.0,0.0,0.0
01,Andalucía,1906,2827.34056180578,0.0,2827.34056180578
02,Aragón,1906,1036.0117424592372,0.0,1036.0117424592372
03,Principado de Asturias,1906,406.11476899506533,0.0,406.11476899506533
04,Illes Balears,1906,118.0719978853679,0.0,118.0719978853679
05,Canarias,1906,0.0,0.0,0.0
06,Cantabria,1906,326.1436431675563,0.0,326.1436431675563
07,Castilla y León,1906,2237.4705811604686,0.0,2237.4705811604686
08,Castilla-La Mancha,1906,1366.2202558648553,0.0,1366.2202558648553
09,Cataluña,1906,1308.8335993610528,0.0,1308.8335993610528
10,Comunitat Valenciana,1906,1006.1281969277564,0.0,1006.1281969277564
11,Extremadura,1906,797.0680730190788,0.0,797.0680730190788
12,Galicia,1906,511.5630542373946,0.0,511.5630542373946
13,Comunidad de Madrid,1906,394.84454516030496,0.0,394.84454516030496
14,Región de Murcia,1906,304.02299173004036,0.0,304.02299173004036
15,Comunidad Foral de Navarra,1906,203.83692252525563,0.0,203.83692252525563
16,País Vasco,1906,622.5331213938383,0.0,622.5331213938383
17,La Rioja,1906,115.69415766275554,0.0,115.69415766275554
18,Ceuta,1906,0.0,0.0,0.0
19,Melilla,1906,0.0,0.0,0.0
01,Andalucía,1907,2935.8332118504272,0.0,2935.8332118504272
02,Aragón,1907,1150.2772465650148,0.0,1150.2772465650148
03,Principado de Asturias,1907,406.11476899506533,0.0,406.11476899506533
04,Illes Balears,1907,118.0719978853679,0.0,118.0719978853679
05,Canarias,1907,0.0,0.0,0.0
06,Cantabria,1907,331.4019537652562,0.0,331.4019537652562
07,Castilla y León,1907,2237.4705811604686,0.0,2237.4705811604686
08,Castilla-La Mancha,1907,1366.2202558648553,0.0,1366.2202558648553
09,Cataluña,1907,1308.8335993610528,0.0,1308.8335993610528
10,Comunitat Valenciana,1907,1086.9740019558708,0.0,1086.9740019558708
11,Extremadura,1907,797.0680730190788,0.0,797.0680730190788
12,Galicia,1907,511.5630542373946,0.0,511.5630542373946
13,Comunidad de Madrid,1907,394.84454516030496,0.0,394.84454516030496
14,Región de Murcia,1907,304.02299173004036,0.0,304.02299173004036
15,Comunidad Foral de Navarra,1907,203.83692252525563,0.0,203.83692252525563
16,País Vasco,1907,622.5331213938383,0.0,622.5331213938383
17,La Rioja,1907,115.69415766275554,0.0,115.69415766275554
18,Ceuta,1907,0.0,0.0,0.0
19,Melilla,1907,0.0,0.0,0.0
01,Andalucía,1908,2947.279406285145,0.0,2947.279406285145
02,Aragón,1908,1150.2772465650148,0.0,1150.2772465650148
03,Principado de Asturias,1908,419.40807413999477,0.0,419.40807413999477
04,Illes Balears,1908,118.0719978853679,0.0,118.0719978853679
05,Canarias,1908,0.0,0.0,0.0
06,Cantabria,1908,331.4019537652562,0.0,331.4019537652562
07,Castilla y León,1908,2237.4705811604686,0.0,2237.4705811604686
08,Castilla-La Mancha,1908,1366.2202558648553,0.0,1366.2202558648553
09,Cataluña,1908,1308.8335993610528,0.0,1308.8335993610528
10,Comunitat Valenciana,1908,1086.9740019558708,0.0,1086.9740019558708
11,Extremadura,1908,797.0680730190788,0.0,797.0680730190788
12,Galicia,1908,511.5630542373946,0.0,511.5630542373946
13,Comunidad de Madrid,1908,394.84454516030496,0.0,394.84454516030496
14,Región de Murcia,1908,304.02299173004036,0.0,304.02299173004036
15,Comunidad Foral de Navarra,1908,203.83692252525563,0.0,203.83692252525563
16,País Vasco,1908,627.5953775575384,0.0,627.5953775575384
17,La Rioja,1908,115.69415766275554,0.0,115.69415766275554
18,Ceuta,1908,0.0,0.0,0.0
19,Melilla,1908,0.0,0.0,0.0
01,Andalucía,1909,2968.8432149676537,0.0,2968.8432149676537
02,Aragón,1909,1150.2772465650148,0.0,1150.2772465650148
03,Principado de Asturias,1909,422.75308696283344,0.0,422.75308696283344
04,Illes Balears,1909,118.0719978853679,0.0,118.0719978853679
05,Canarias,1909,0.0,0.0,0.0
06,Cantabria,1909,338.7438303883789,0.0,338.7438303883789
07,Castilla y León,1909,2237.4705811604686,0.0,2237.4705811604686
08,Castilla-La Mancha,1909,1380.8340656318146,0.0,1380.8340656318146
09,Cataluña,1909,1308.8335993610528,0.0,1308.8335993610528
10,Comunitat Valenciana,1909,1116.1927389318632,0.0,1116.1927389318632
11,Extremadura,1909,797.0680730190788,0.0,797.0680730190788
12,Galicia,1909,511.5630542373946,0.0,511.5630542373946
13,Comunidad de Madrid,1909,394.84454516030496,0.0,394.84454516030496
14,Región de Murcia,1909,304.02299173004036,0.0,304.02299173004036
15,Comunidad Foral de Navarra,1909,203.83692252525563,0.0,203.83692252525563
16,País Vasco,1909,627.5953775575384,0.0,627.5953775575384
17,La Rioja,1909,115.69415766275554,0.0,115.69415766275554
18,Ceuta,1909,0.0,0.0,0.0
19,Melilla,1909,0.0,0.0,0.0
01,Andalucía,1910,2968.8432149676537,0.0,2968.8432149676537
02,Aragón,1910,1150.2772465650148,0.0,1150.2772465650148
03,Principado de Asturias,1910,422.75308696283344,0.0,422.75308696283344
04,Illes Balears,1910,118.0719978853679,0.0,118.0719978853679
05,Canarias,1910,0.0,0.0,0.0
06,Cantabria,1910,338.7438303883789,0.0,338.7438303883789
07,Castilla y León,1910,2237.4705811604686,0.0,2237.4705811604686
08,Castilla-La Mancha,1910,1380.8340656318146,0.0,1380.8340656318146
09,Cataluña,1910,1308.8335993610528,0.0,1308.8335993610528
10,Comunitat Valenciana,1910,1116.1927389318632,0.0,1116.1927389318632
11,Extremadura,1910,797.0680730190788,0.0,797.0680730190788
12,Galicia,1910,511.5630542373946,0.0,511.5630542373946
13,Comunidad de Madrid,1910,424.02480357622346,0.0,424.02480357622346
14,Región de Murcia,1910,304.02299173004036,0.0,304.02299173004036
15,Comunidad Foral de Navarra,1910,203.83692252525563,0.0,203.83692252525563
16,País Vasco,1910,627.5953775575384,0.0,627.5953775575384
17,La Rioja,1910,115.69415766275554,0.0,115.69415766275554
18,Ceuta,1910,0.0,0.0,0.0
19,Melilla,1910,0.0,0.0,0.0
01,Andalucía,1911,2972.8821382279093,0.0,2972.8821382279093
02,Aragón,1911,1150.2772465650148,0.0,1150.2772465650148
03,Principado de Asturias,1911,422.75308696283344,0.0,422.75308696283344
04,Illes Balears,1911,118.0719978853679,0.0,118.0719978853679
05,Canarias,1911,0.0,0.0,0.0
06,Cantabria,1911,338.7438303883789,0.0,338.7438303883789
07,Castilla y León,1911,2237.4705811604686,0.0,2237.4705811604686
08,Castilla-La Mancha,1911,1380.8340656318146,0.0,1380.8340656318146
09,Cataluña,1911,1324.433130160109,0.0,1324.433130160109
10,Comunitat Valenciana,1911,1116.1927389318632,0.0,1116.1927389318632
11,Extremadura,1911,797.0680730190788,0.0,797.0680730190788
12,Galicia,1911,511.5630542373946,0.0,511.5630542373946
13,Comunidad de Madrid,1911,424.02480357622346,0.0,424.02480357622346
14,Región de Murcia,1911,304.02299173004036,0.0,304.02299173004036
15,Comunidad Foral de Navarra,1911,259.47179236204806,0.0,259.47179236204806
16,País Vasco,1911,627.5953775575384,0.0,627.5953775575384
17,La Rioja,1911,115.69415766275554,0.0,115.69415766275554
18,Ceuta,1911,0.0,0.0,0.0
19,Melilla,1911,0.0,0.0,0.0
01,Andalucía,1912,3020.7198846911706,0.0,3020.7198846911706
02,Aragón,1912,1150.2772465650148,0.0,1150.2772465650148
03,Principado de Asturias,1912,422.75308696283344,0.0,422.75308696283344
04,Illes Balears,1912,146.77221643208586,0.0,146.77221643208586
05,Canarias,1912,0.0,0.0,0.0
06,Cantabria,1912,338.7438303883789,0.0,338.7438303883789
07,Castilla y León,1912,2320.4134153305104,0.0,2320.4134153305104
08,Castilla-La Mancha,1912,1380.8340656318146,0.0,1380.8340656318146
09,Cataluña,1912,1353.7023700809211,0.0,1353.7023700809211
10,Comunitat Valenciana,1912,1121.0760602167707,0.0,1121.0760602167707
11,Extremadura,1912,797.0680730190788,0.0,797.0680730190788
12,Galicia,1912,511.5630542373946,0.0,511.5630542373946
13,Comunidad de Madrid,1912,424.02480357622346,0.0,424.02480357622346
14,Región de Murcia,1912,304.02299173004036,0.0,304.02299173004036
15,Comunidad Foral de Navarra,1912,259.47179236204806,0.0,259.47179236204806
16,País Vasco,1912,646.448723200938,0.0,646.448723200938
17,La Rioja,1912,115.69415766275554,0.0,115.69415766275554
18,Ceuta,1912,0.0,0.0,0.0
19,Melilla,1912,0.0,0.0,0.0
01,Andalucía,1913,3024.7942027722543,0.0,3024.7942027722543
02,Aragón,1913,1150.2772465650148,0.0,1150.2772465650148
03,Principado de Asturias,1913,422.75308696283344,0.0,422.75308696283344
04,Illes Balears,1913,146.77221643208586,0.0,146.77221643208586
05,Canarias,1913,0.0,0.0,0.0
06,Cantabria,1913,338.7438303883789,0.0,338.7438303883789
07,Castilla y León,1913,2320.4134153305104,0.0,2320.4134153305104
08,Castilla-La Mancha,1913,1380.8340656318146,0.0,1380.8340656318146
09,Cataluña,1913,1353.7023700809211,0.0,1353.7023700809211
10,Comunitat Valenciana,1913,1121.0760602167707,0.0,1121.0760602167707
11,Extremadura,1913,797.0680730190788,0.0,797.0680730190788
12,Galicia,1913,548.8962105332764,0.0,548.8962105332764
13,Comunidad de Madrid,1913,424.02480357622346,0.0,424.02480357622346
14,Región de Murcia,1913,304.02299173004036,0.0,304.02299173004036
15,Comunidad Foral de Navarra,1913,259.47179236204806,0.0,259.47179236204806
16,País Vasco,1913,646.448723200938,0.0,646.448723200938
17,La Rioja,1913,115.69415766275554,0.0,115.69415766275554
18,Ceuta,1913,0.0,0.0,0.0
19,Melilla,1913,0.0,0.0,0.0
01,Andalucía,1914,3070.696963572298,0.0,3070.696963572298
02,Aragón,1914,1150.2772465650148,0.0,1150.2772465650148
03,Principado de Asturias,1914,422.75308696283344,0.0,422.75308696283344
04,Illes Balears,1914,146.77221643208586,0.0,146.77221643208586
05,Canarias,1914,0.0,0.0,0.0
06,Cantabria,1914,338.7438303883789,0.0,338.7438303883789
07,Castilla y León,1914,2320.4134153305104,0.0,2320.4134153305104
08,Castilla-La Mancha,1914,1388.038883243649,0.0,1388.038883243649
09,Cataluña,1914,1363.0816033515634,0.0,1363.0816033515634
10,Comunitat Valenciana,1914,1174.8392372695082,0.0,1174.8392372695082
11,Extremadura,1914,797.0680730190788,0.0,797.0680730190788
12,Galicia,1914,548.8962105332764,0.0,548.8962105332764
13,Comunidad de Madrid,1914,424.02480357622346,0.0,424.02480357622346
14,Región de Murcia,1914,303.4095377639502,0.0,303.4095377639502
15,Comunidad Foral de Navarra,1914,302.99955678191327,0.0,302.99955678191327
16,País Vasco,1914,646.448723200938,0.0,646.448723200938
17,La Rioja,1914,115.69415766275554,0.0,115.69415766275554
18,Ceuta,1914,0.0,0.0,0.0
19,Melilla,1914,0.0,0.0,0.0
01,Andalucía,1915,3070.696963572298,0.0,3070.696963572298
02,Aragón,1915,1203.9254358214705,0.0,1203.9254358214705
03,Principado de Asturias,1915,422.75308696283344,0.0,422.75308696283344
04,Illes Balears,1915,146.77221643208586,0.0,146.77221643208586
05,Canarias,1915,0.0,0.0,0.0
06,Cantabria,1915,338.7438303883789,0.0,338.7438303883789
07,Castilla y León,1915,2408.8009570004238,0.0,2408.8009570004238
08,Castilla-La Mancha,1915,1388.038883243649,0.0,1388.038883243649
09,Cataluña,1915,1363.0816033515634,0.0,1363.0816033515634
10,Comunitat Valenciana,1915,1213.9651714827528,0.0,1213.9651714827528
11,Extremadura,1915,797.0680730190788,0.0,797.0680730190788
12,Galicia,1915,548.8962105332764,0.0,548.8962105332764
13,Comunidad de Madrid,1915,424.02480357622346,0.0,424.02480357622346
14,Región de Murcia,1915,303.4095377639502,0.0,303.4095377639502
15,Comunidad Foral de Navarra,1915,302.99955678191327,0.0,302.99955678191327
16,País Vasco,1915,646.448723200938,0.0,646.448723200938
17,La Rioja,1915,115.69415766275554,0.0,115.69415766275554
18,Ceuta,1915,0.0,0.0,0.0
19,Melilla,1915,0.0,0.0,0.0
01,Andalucía,1916,3089.7587301607095,0.0,3089.7587301607095
02,Aragón,1916,1203.9254358214705,0.0,1203.9254358214705
03,Principado de Asturias,1916,422.75308696283344,0.0,422.75308696283344
04,Illes Balears,1916,170.50394503577718,0.0,170.50394503577718
05,Canarias,1916,0.0,0.0,0.0
06,Cantabria,1916,338.7438303883789,0.0,338.7438303883789
07,Castilla y León,1916,2408.8009570004238,0.0,2408.8009570004238
08,Castilla-La Mancha,1916,1422.1283393958324,0.0,1422.1283393958324
09,Cataluña,1916,1365.5570166422067,0.0,1365.5570166422067
